enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,prediction
15104,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,72,0.0,0.0
16095,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,7,<10,Pvt Ltd,>4,125,0.0,0.0
15780,city_59,0.775,Not provided,No relevent experience,Part time course,Graduate,STEM,5,0,Unknown,1,46,1.0,1.0
22833,city_50,0.8959999999999999,Male,No relevent experience,No Enrollment,Masters,STEM,5,50-99,Public Sector,1,95,0.0,0.0
29157,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,2,102,0.0,0.0
17604,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,7,<10,Pvt Ltd,1,25,0.0,0.0
10566,city_21,0.624,Not provided,No relevent experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,2,156,1.0,1.0
28955,city_103,0.92,Male,No relevent experience,Part time course,Graduate,Humanities,0,500-999,Pvt Ltd,1,13,1.0,0.0
5149,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,10000+,Pvt Ltd,Never,64,1.0,1.0
1814,city_76,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,0,Unknown,1,44,0.0,1.0
11245,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,15,0.0,0.0
14457,city_114,0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,50-99,Pvt Ltd,Never,132,0.0,0.0
1550,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,5,0,Unknown,1,55,1.0,1.0
23192,city_142,0.727,Not provided,No relevent experience,Part time course,Masters,STEM,12,5000-9999,Public Sector,1,91,0.0,0.0
19221,city_128,0.527,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,0,Unknown,2,80,1.0,1.0
19444,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,0,Unknown,1,136,1.0,1.0
29289,city_57,0.866,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,<10,Early Stage Startup,1,58,0.0,0.0
9903,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,0,Unknown,4,51,1.0,1.0
8191,city_91,0.691,Not provided,Has relevent experience,Full time course,Graduate,STEM,3,10-49,Pvt Ltd,1,91,0.0,0.0
28553,city_103,0.92,Male,No relevent experience,No Enrollment,Masters,Humanities,15,50-99,Funded Startup,2,8,0.0,0.0
30218,city_179,0.512,Male,No relevent experience,No Enrollment,High School,Unknown,2,50-99,Unknown,1,156,1.0,0.0
13701,city_16,0.91,Male,No relevent experience,Full time course,High School,Unknown,2,100-500,Unknown,1,66,0.0,0.0
14728,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,20,100-500,Pvt Ltd,1,26,0.0,0.0
23001,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,166,0.0,1.0
16469,city_114,0.926,Male,No relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,7,0.0,0.0
1384,city_83,0.923,Male,No relevent experience,Full time course,Graduate,STEM,3,0,Unknown,1,236,0.0,1.0
670,city_160,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,1,116,0.0,1.0
8650,city_36,0.893,Male,Has relevent experience,No Enrollment,Graduate,Other,5,50-99,Pvt Ltd,2,29,0.0,0.0
15964,city_103,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,1,42,0.0,1.0
5688,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,14,1.0,1.0
32708,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,20,0,Unknown,1,107,0.0,1.0
10745,city_28,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,100-500,Funded Startup,3,160,1.0,0.0
17959,city_173,0.878,Male,No relevent experience,Full time course,Masters,STEM,9,0,Unknown,1,50,0.0,1.0
2381,city_102,0.804,Not provided,Has relevent experience,No Enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,89,0.0,0.0
18834,city_73,0.754,Female,Has relevent experience,Part time course,Graduate,STEM,5,10-49,Pvt Ltd,3,49,0.0,0.0
1697,city_160,0.92,Male,Has relevent experience,Full time course,High School,Unknown,8,100-500,Pvt Ltd,1,13,0.0,0.0
758,city_65,0.802,Not provided,Has relevent experience,Full time course,Masters,STEM,16,500-999,Pvt Ltd,4,46,0.0,0.0
9748,city_103,0.92,Male,Has relevent experience,Part time course,Phd,STEM,20,100-500,Pvt Ltd,>4,52,0.0,0.0
31617,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,100-500,Funded Startup,1,42,0.0,0.0
5310,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,50-99,Funded Startup,1,34,1.0,1.0
11765,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,20,100-500,Pvt Ltd,>4,14,0.0,0.0
30309,city_149,0.6890000000000001,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,500-999,Funded Startup,1,103,0.0,0.0
1559,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,22,0.0,0.0
24829,city_103,0.92,Male,No relevent experience,No Enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,133,1.0,0.0
25853,city_67,0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,7,0,Unknown,1,112,0.0,1.0
25459,city_114,0.926,Male,No relevent experience,No Enrollment,Primary School,Unknown,3,0,Unknown,Never,16,0.0,0.0
24322,city_116,0.743,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,2,135,0.0,0.0
20774,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,149,0.0,1.0
30302,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,4,163,0.0,1.0
337,city_103,0.92,Male,No relevent experience,No Enrollment,Masters,Business Degree,20,1000-4999,Pvt Ltd,3,16,0.0,0.0
11937,city_149,0.6890000000000001,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,100-500,NGO,1,105,0.0,0.0
24209,city_16,0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,25,0.0,0.0
26626,city_102,0.804,Not provided,Has relevent experience,Part time course,Graduate,STEM,8,10-49,Pvt Ltd,1,17,0.0,0.0
27931,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,10-49,Unknown,1,69,0.0,0.0
790,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,3,71,0.0,0.0
11336,city_67,0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,50-99,Pvt Ltd,3,138,0.0,0.0
22000,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,20,0,Unknown,1,51,0.0,0.0
24307,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,26,1.0,1.0
31577,city_21,0.624,Other,No relevent experience,No Enrollment,Graduate,STEM,4,0,Unknown,Never,190,1.0,1.0
5398,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,50,1.0,1.0
17695,city_103,0.92,Female,Has relevent experience,No Enrollment,Phd,STEM,20,10000+,Public Sector,4,31,0.0,0.0
21501,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,2,81,1.0,1.0
12766,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,NGO,3,136,0.0,0.0
19368,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,10,100-500,Pvt Ltd,>4,10,0.0,0.0
6897,city_102,0.804,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,3,0.0,0.0
23093,city_103,0.92,Male,No relevent experience,No Enrollment,Phd,Other,20,0,Unknown,>4,4,0.0,1.0
19973,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,48,0.0,0.0
13812,city_10,0.895,Male,No relevent experience,No Enrollment,Phd,STEM,20,100-500,Public Sector,>4,24,0.0,0.0
27193,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,13,0,Unknown,>4,19,1.0,1.0
21212,city_103,0.92,Not provided,No relevent experience,No Enrollment,Masters,STEM,1,0,Unknown,Never,81,1.0,1.0
17024,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,3,55,0.0,0.0
30041,city_149,0.6890000000000001,Male,No relevent experience,Full time course,High School,Unknown,1,0,Unknown,1,30,1.0,1.0
21691,city_21,0.624,Female,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,Never,242,0.0,1.0
26369,city_75,0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,2,0,Unknown,1,32,1.0,0.0
23378,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,0,50-99,Early Stage Startup,1,36,0.0,1.0
23615,city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,Unknown,6,0,Unknown,1,43,0.0,0.0
7992,city_143,0.74,Male,No relevent experience,No Enrollment,High School,Unknown,5,0,Unknown,Never,24,0.0,1.0
2836,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,12,0.0,0.0
22627,city_16,0.91,Male,Has relevent experience,No Enrollment,High School,Unknown,1,10-49,Pvt Ltd,1,140,0.0,0.0
4247,city_28,0.939,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,118,0.0,0.0
1149,city_46,0.762,Not provided,No relevent experience,No Enrollment,Graduate,STEM,4,1000-4999,Unknown,2,83,0.0,1.0
768,city_36,0.893,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,22,0.0,0.0
16712,city_74,0.579,Male,Has relevent experience,No Enrollment,Masters,Humanities,10,0,Unknown,Never,27,0.0,1.0
8362,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,Never,13,1.0,0.0
29568,city_160,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,50-99,Funded Startup,1,43,0.0,0.0
31058,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,15,1000-4999,Pvt Ltd,2,34,0.0,0.0
33068,city_97,0.925,Male,Has relevent experience,No Enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,9,0.0,0.0
20093,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,Humanities,20,50-99,Funded Startup,3,46,0.0,0.0
31412,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,23,0.0,0.0
17162,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,11,1.0,1.0
28826,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,14,500-999,Pvt Ltd,1,28,1.0,1.0
17840,city_65,0.802,Male,Has relevent experience,Full time course,High School,Unknown,7,50-99,Pvt Ltd,1,17,0.0,0.0
26251,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,100-500,Public Sector,2,135,0.0,0.0
18500,city_11,0.55,Male,Has relevent experience,No Enrollment,Masters,STEM,16,0,Unknown,2,83,0.0,1.0
23391,city_123,0.738,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,0,Pvt Ltd,Never,31,0.0,1.0
11528,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,No Major,18,100-500,Pvt Ltd,>4,104,0.0,0.0
3155,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,>4,126,0.0,0.0
30597,city_9,0.743,Male,Has relevent experience,No Enrollment,Primary School,Unknown,3,<10,Other,1,4,0.0,0.0
22513,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,NGO,1,43,1.0,1.0
32945,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,0,0,Unknown,2,26,1.0,1.0
1339,city_57,0.866,Male,No relevent experience,Part time course,Graduate,STEM,3,0,Unknown,>4,16,1.0,1.0
21539,city_73,0.754,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,10-49,Pvt Ltd,3,88,0.0,0.0
27739,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,0,Unknown,1,73,0.0,1.0
385,city_21,0.624,Not provided,No relevent experience,No Enrollment,Primary School,Unknown,5,0,Pvt Ltd,Never,156,1.0,1.0
16541,city_21,0.624,Not provided,Has relevent experience,No Enrollment,Masters,STEM,0,50-99,Pvt Ltd,3,51,1.0,1.0
26818,city_75,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,60,0.0,0.0
9044,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,Never,184,0.0,1.0
26824,city_103,0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,16,500-999,Pvt Ltd,>4,88,0.0,0.0
22317,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,<10,Funded Startup,1,5,0.0,0.0
14693,city_159,0.843,Female,Has relevent experience,No Enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0.0,0.0
10405,city_103,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,10000+,Pvt Ltd,4,35,0.0,0.0
16933,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,184,0.0,0.0
32815,city_21,0.624,Male,Has relevent experience,No Enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,108,1.0,1.0
18497,city_90,0.698,Not provided,No relevent experience,Part time course,High School,Unknown,2,50-99,Pvt Ltd,1,16,0.0,0.0
1792,city_74,0.579,Male,No relevent experience,Full time course,High School,Unknown,3,0,Pvt Ltd,Never,78,0.0,1.0
2354,city_10,0.895,Male,No relevent experience,No Enrollment,Phd,STEM,9,1000-4999,Public Sector,>4,210,0.0,0.0
13624,city_138,0.836,Not provided,Has relevent experience,Part time course,Masters,STEM,5,10-49,Pvt Ltd,1,150,0.0,0.0
70,city_16,0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,9,0,Pvt Ltd,1,36,0.0,0.0
8671,city_53,0.74,Male,Has relevent experience,No Enrollment,Masters,STEM,5,<10,Unknown,1,8,0.0,0.0
14239,city_71,0.884,Male,No relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,132,0.0,1.0
13318,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,12,0.0,1.0
17630,city_129,0.625,Not provided,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,4,72,0.0,0.0
10013,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,0,Pvt Ltd,3,9,0.0,1.0
10744,city_100,0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,50-99,Pvt Ltd,4,80,0.0,0.0
5835,city_104,0.924,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,0,Unknown,1,59,0.0,0.0
4379,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,20,5000-9999,NGO,>4,90,0.0,0.0
5626,city_152,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,10-49,Early Stage Startup,1,28,0.0,0.0
10491,city_157,0.769,Not provided,Has relevent experience,No Enrollment,Graduate,Humanities,8,50-99,Pvt Ltd,1,56,0.0,0.0
11821,city_46,0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,100-500,Funded Startup,1,100,0.0,0.0
4666,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,Humanities,20,50-99,Pvt Ltd,2,72,0.0,0.0
20626,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,2,19,0.0,0.0
13616,city_7,0.647,Male,No relevent experience,Full time course,Masters,STEM,4,0,Unknown,1,36,0.0,1.0
6269,city_16,0.91,Male,Has relevent experience,No Enrollment,Phd,Humanities,20,0,Unknown,>4,160,0.0,0.0
6284,city_116,0.743,Male,Has relevent experience,No Enrollment,Masters,STEM,11,0,Unknown,1,28,1.0,1.0
11843,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,0,Unknown,1,107,0.0,1.0
7169,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,1000-4999,NGO,4,23,0.0,0.0
28029,city_77,0.83,Male,Has relevent experience,Full time course,Graduate,STEM,5,0,Unknown,Never,50,0.0,0.0
9263,city_61,0.913,Male,Has relevent experience,No Enrollment,High School,Unknown,10,10-49,Pvt Ltd,4,30,0.0,0.0
14903,city_136,0.897,Not provided,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,Never,61,0.0,0.0
24609,city_160,0.92,Male,No relevent experience,No Enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,123,0.0,0.0
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,Never,100,0.0,1.0
6385,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,10-49,Funded Startup,2,41,0.0,0.0
7406,city_67,0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,8,0.0,0.0
26713,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,8,0.0,0.0
10225,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Funded Startup,3,180,0.0,0.0
12698,city_62,0.645,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,9,0.0,0.0
16028,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,222,0.0,1.0
31753,city_21,0.624,Male,No relevent experience,No Enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,34,1.0,1.0
9008,city_160,0.92,Female,No relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,1,77,1.0,1.0
2688,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,4,0,Unknown,Never,7,1.0,1.0
14298,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Business Degree,7,100-500,Pvt Ltd,2,15,0.0,0.0
11424,city_90,0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,2,0,Pvt Ltd,1,10,1.0,1.0
683,city_61,0.913,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,15,0.0,0.0
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,0,Unknown,Never,102,0.0,1.0
19801,city_24,0.698,Not provided,No relevent experience,Full time course,High School,Unknown,9,0,Unknown,2,23,1.0,1.0
27123,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,10000+,Pvt Ltd,>4,14,0.0,0.0
11474,city_77,0.83,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,10-49,Pvt Ltd,>4,19,0.0,0.0
7829,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,Other,1,50-99,Unknown,1,222,0.0,0.0
28212,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,0,Unknown,1,90,0.0,1.0
33016,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,Business Degree,20,0,Unknown,2,51,0.0,1.0
26041,city_103,0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,28,0.0,0.0
24443,city_144,0.84,Not provided,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,4,107,0.0,1.0
18189,city_90,0.698,Male,No relevent experience,No Enrollment,Graduate,STEM,4,0,Unknown,4,15,0.0,1.0
6439,city_160,0.92,Not provided,No relevent experience,No Enrollment,High School,Unknown,0,50-99,NGO,4,40,0.0,0.0
27283,city_180,0.698,Not provided,No relevent experience,No Enrollment,Graduate,STEM,2,0,Unknown,Never,13,0.0,0.0
2102,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Early Stage Startup,2,44,0.0,1.0
12792,city_114,0.926,Male,Has relevent experience,No Enrollment,Graduate,Arts,2,<10,Early Stage Startup,2,48,0.0,0.0
28160,city_21,0.624,Not provided,No relevent experience,Full time course,High School,Unknown,3,0,Unknown,Never,58,0.0,1.0
2024,city_21,0.624,Not provided,No relevent experience,Full time course,Graduate,STEM,1,0,Pvt Ltd,Never,21,1.0,1.0
22393,city_21,0.624,Not provided,Has relevent experience,Part time course,Graduate,STEM,8,1000-4999,Pvt Ltd,2,40,1.0,1.0
28392,city_28,0.939,Female,Has relevent experience,No Enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,48,0.0,0.0
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,9,0,Unknown,1,16,0.0,0.0
2392,city_16,0.91,Male,Has relevent experience,No Enrollment,Graduate,Other,10,0,Unknown,>4,116,0.0,0.0
10638,city_21,0.624,Female,No relevent experience,Full time course,High School,Unknown,2,0,Unknown,Never,79,1.0,1.0
17813,city_136,0.897,Male,Has relevent experience,No Enrollment,Phd,STEM,20,10000+,Pvt Ltd,>4,52,0.0,0.0
22019,city_100,0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,0,Unknown,>4,3,0.0,1.0
32159,city_75,0.939,Male,Has relevent experience,No Enrollment,Masters,STEM,14,50-99,Funded Startup,1,12,0.0,0.0
4107,city_103,0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,50-99,Unknown,2,25,0.0,1.0
18329,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,0,Unknown,1,42,1.0,1.0
17879,city_141,0.763,Male,No relevent experience,Part time course,Graduate,STEM,2,0,Unknown,2,25,0.0,1.0
22410,city_21,0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,100-500,Pvt Ltd,Never,2,1.0,1.0
14890,city_65,0.802,Male,Has relevent experience,No Enrollment,Masters,Business Degree,11,0,Unknown,2,35,0.0,1.0
15803,city_160,0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5000-9999,Pvt Ltd,1,64,0.0,0.0
